window_id,video_id,video_filename,start_time,end_time,duration,silence_ratio,narration_density,avg_silence_duration,words_per_minute,avg_confidence
reneerussell99_suncorp_w001,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,96.44,158.279,61.839,0.0,1.0,0.0,77.62,0.962
reneerussell99_suncorp_w002,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,161.08,237.83,76.75,0.0,1.0,0.0,41.43,0.9826
reneerussell99_suncorp_w003,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,246.07,389.73,143.66,0.0,1.0,0.0,25.06,0.9682
reneerussell99_suncorp_w004,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,499.5,573.39,73.89,0.0,1.0,0.0,155.1,0.9869
reneerussell99_suncorp_w005,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,582.14,669.809,87.669,0.0,1.0,0.0,56.8,0.969
reneerussell99_suncorp_w006,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,678.76,742.169,63.409,0.0,1.0,0.0,116.39,0.991
reneerussell99_suncorp_w007,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,742.82,817.27,74.45,0.0,1.0,0.0,102.35,0.9815
reneerussell99_suncorp_w008,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,829.679,903.159,73.48,0.0,1.0,0.0,104.52,0.9653
reneerussell99_suncorp_w009,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,915.469,982.169,66.7,0.0,1.0,0.0,53.97,0.9908
reneerussell99_suncorp_w010,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,982.909,1047.188,64.279,0.0,1.0,0.0,73.74,0.9605
reneerussell99_suncorp_w011,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1047.479,1111.359,63.88,0.007,0.993,0.224,128.68,0.9834
reneerussell99_suncorp_w012,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1153.209,1223.39,70.181,0.0,1.0,0.0,41.04,0.8826
reneerussell99_suncorp_w013,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1231.069,1322.079,91.01,0.0,1.0,0.0,32.96,0.9449
reneerussell99_suncorp_w014,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1348.18,1425.709,77.529,0.0,1.0,0.0,133.11,0.9955
reneerussell99_suncorp_w015,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1437.15,1525.459,88.309,0.0,1.0,0.0,46.2,0.961
reneerussell99_suncorp_w016,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1535.31,1597.52,62.21,0.0036,0.9964,0.224,103.2,0.994
reneerussell99_suncorp_w017,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1617.699,1738.359,120.66,0.0,1.0,0.0,18.9,0.9654
reneerussell99_suncorp_w018,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1756.27,1856.849,100.579,0.0,1.0,0.0,10.74,0.9346
reneerussell99_suncorp_w019,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1859.459,1919.739,60.28,0.0,1.0,0.0,64.7,0.9969
reneerussell99_suncorp_w020,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,1920.079,2039.525,119.446,0.0091,0.9909,0.544,56.26,0.9914
reneerussell99_suncorp_w021,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2039.535,2101.699,62.164,0.0196,0.9804,0.608,140.92,0.9838
reneerussell99_suncorp_w022,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2102.439,2243.179,140.74,0.0,1.0,0.0,13.22,0.9325
reneerussell99_suncorp_w023,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2266.54,2333.07,66.53,0.0,1.0,0.0,68.54,0.9807
reneerussell99_suncorp_w024,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2357.929,2431.229,73.3,0.0,1.0,0.0,80.22,0.9761
reneerussell99_suncorp_w025,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2485.1,2553.0,67.9,0.017,0.983,0.576,126.36,0.9922
reneerussell99_suncorp_w026,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2553.76,2694.479,140.719,0.0,1.0,0.0,13.22,0.9236
reneerussell99_suncorp_w027,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2717.86,2784.37,66.51,0.0,1.0,0.0,68.56,0.9822
reneerussell99_suncorp_w028,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2809.229,2882.53,73.301,0.0,1.0,0.0,80.22,0.9783
reneerussell99_suncorp_w029,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2936.399,2991.3,54.901,0.0269,0.9731,0.4907,128.96,0.9969
terryaflint17_suncorp_w000,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,2.64,62.779,60.139,0.4845,0.5155,1.7092,84.8,0.8107
terryaflint17_suncorp_w001,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,68.23,131.38,63.15,0.5985,0.4015,1.7135,50.36,0.743
terryaflint17_suncorp_w002,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,131.94,196.32,64.38,0.492,0.508,1.5808,93.2,0.8718
terryaflint17_suncorp_w003,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,197.57,261.97,64.4,0.6665,0.3335,2.5205,58.7,0.7598
terryaflint17_suncorp_w004,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,264.589,331.709,67.12,0.5955,0.4045,2.3473,65.26,0.7143
terryaflint17_suncorp_w005,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,335.67,397.309,61.639,0.6786,0.3214,2.3182,49.64,0.8514
terryaflint17_suncorp_w006,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,398.5,463.38,64.88,0.5825,0.4175,2.096,68.43,0.8734
terryaflint17_suncorp_w007,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,465.94,526.2,60.26,0.6851,0.3149,3.744,65.72,0.7973
terryaflint17_suncorp_w008,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,527.03,588.119,61.089,0.5745,0.4255,1.6686,66.79,0.7048
terryaflint17_suncorp_w009,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,590.369,652.26,61.891,0.6432,0.3568,1.9856,53.32,0.6691
terryaflint17_suncorp_w010,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,654.479,716.609,62.13,0.5712,0.4288,1.7712,76.29,0.8089
terryaflint17_suncorp_w011,terryaflint17_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_terryaflint17.mp4,717.989,780.84,62.851,0.4778,0.5222,1.872,84.01,0.9034
